date	ouv	haut	bas	clot	vol	devise	
23/06/2022 00:00	1.089	1.089	1.089	1.089	0		
24/06/2022 00:00	0.975	0.975	0.975	0.975	0		
27/06/2022 00:00	0.948	0.948	0.948	0.948	0		
28/06/2022 00:00	1.022	1.022	1.022	1.022	0		
29/06/2022 00:00	1.068	1.068	1.068	1.068	0		
30/06/2022 00:00	1.037	1.037	1.037	1.037	0		
01/07/2022 00:00	0.961	0.961	0.961	0.961	0		
04/07/2022 00:00	0.897	0.897	0.897	0.897	0		
05/07/2022 00:00	0.939	0.939	0.939	0.939	0		
06/07/2022 00:00	0.839	0.839	0.839	0.839	0		
07/07/2022 00:00	0.821	0.821	0.821	0.821	0		
08/07/2022 00:00	0.972	0.972	0.972	0.972	0		
11/07/2022 00:00	0.969	0.969	0.969	0.969	0		
12/07/2022 00:00	0.926	0.926	0.926	0.926	0		
13/07/2022 00:00	0.865	0.865	0.865	0.865	0		
14/07/2022 00:00	0.952	0.952	0.952	0.952	0		
15/07/2022 00:00	1.057	1.057	1.057	1.057	0		
18/07/2022 00:00	1.015	1.015	1.015	1.015	0		
19/07/2022 00:00	1.052	1.052	1.052	1.052	0		
20/07/2022 00:00	1.164	1.164	1.164	1.164	0		
21/07/2022 00:00	1.142	1.142	1.142	1.142	0		
22/07/2022 00:00	1.2	1.2	1.2	1.2	0		
25/07/2022 00:00	1.04	1.04	1.04	1.04	0		
26/07/2022 00:00	1.033	1.033	1.033	1.033	0		
27/07/2022 00:00	1.013	1.013	1.013	1.013	0		
28/07/2022 00:00	1.044	1.044	1.044	1.044	0		
29/07/2022 00:00	0.921	0.921	0.921	0.921	0		
01/08/2022 00:00	0.942	0.942	0.942	0.942	0		
02/08/2022 00:00	0.926	0.926	0.926	0.926	0		
03/08/2022 00:00	0.963	0.963	0.963	0.963	0		
04/08/2022 00:00	1.014	1.014	1.014	1.014	0		
05/08/2022 00:00	1.023	1.023	1.023	1.023	0		
08/08/2022 00:00	1.11	1.11	1.11	1.11	0		
09/08/2022 00:00	1.113	1.113	1.113	1.113	0		
10/08/2022 00:00	1.152	1.152	1.152	1.152	0		
11/08/2022 00:00	1.141	1.141	1.141	1.141	0		
12/08/2022 00:00	1.163	1.163	1.163	1.163	0		
15/08/2022 00:00	1.158	1.158	1.158	1.158	0		
16/08/2022 00:00	1.118	1.118	1.118	1.118	0		
17/08/2022 00:00	1.146	1.146	1.146	1.146	0		
18/08/2022 00:00	1.229	1.229	1.229	1.229	0		
19/08/2022 00:00	1.258	1.258	1.258	1.258	0		
22/08/2022 00:00	1.344	1.344	1.344	1.344	0		
23/08/2022 00:00	1.398	1.398	1.398	1.398	0		
24/08/2022 00:00	1.427	1.427	1.427	1.427	0		
25/08/2022 00:00	1.483	1.483	1.483	1.483	0		
26/08/2022 00:00	1.482	1.482	1.482	1.482	0		
29/08/2022 00:00	1.612	1.612	1.612	1.612	0		
30/08/2022 00:00	1.758	1.758	1.758	1.758	0		
31/08/2022 00:00	1.778	1.778	1.778	1.778	0		
01/09/2022 00:00	1.851	1.851	1.851	1.851	0		
02/09/2022 00:00	1.896	1.896	1.896	1.896	0		
05/09/2022 00:00	1.874	1.874	1.874	1.874	0		
06/09/2022 00:00	1.921	1.921	1.921	1.921	0		
07/09/2022 00:00	1.913	1.913	1.913	1.913	0		
08/09/2022 00:00	1.903	1.903	1.903	1.903	0		
09/09/2022 00:00	2.015	2.015	2.015	2.015	0		
12/09/2022 00:00	2.075	2.075	2.075	2.075	0		
13/09/2022 00:00	2.102	2.102	2.102	2.102	0		
14/09/2022 00:00	2.156	2.156	2.156	2.156	0		
15/09/2022 00:00	2.223	2.223	2.223	2.223	0		
16/09/2022 00:00	2.263	2.263	2.263	2.263	0		
19/09/2022 00:00	2.295	2.295	2.295	2.295	0		
20/09/2022 00:00	2.338	2.338	2.338	2.338	0		
21/09/2022 00:00	2.416	2.416	2.416	2.416	0		
22/09/2022 00:00	2.442	2.442	2.442	2.442	0		
23/09/2022 00:00	2.5	2.5	2.5	2.5	0		
26/09/2022 00:00	2.563	2.563	2.563	2.563	0		
27/09/2022 00:00	2.625	2.625	2.625	2.625	0		
28/09/2022 00:00	2.621	2.621	2.621	2.621	0		
29/09/2022 00:00	2.578	2.578	2.578	2.578	0		
30/09/2022 00:00	2.556	2.556	2.556	2.556	0		
03/10/2022 00:00	2.5	2.5	2.5	2.5	0		
04/10/2022 00:00	2.41	2.41	2.41	2.41	0		
05/10/2022 00:00	2.363	2.363	2.363	2.363	0		
06/10/2022 00:00	2.47	2.47	2.47	2.47	0		
07/10/2022 00:00	2.552	2.552	2.552	2.552	0		
10/10/2022 00:00	2.639	2.639	2.639	2.639	0		
11/10/2022 00:00	2.693	2.693	2.693	2.693	0		
12/10/2022 00:00	2.659	2.659	2.659	2.659	0		
13/10/2022 00:00	2.661	2.661	2.661	2.661	0		
14/10/2022 00:00	2.677	2.677	2.677	2.677	0		
17/10/2022 00:00	2.679	2.679	2.679	2.679	0		
18/10/2022 00:00	2.698	2.698	2.698	2.698	0		
19/10/2022 00:00	2.684	2.684	2.684	2.684	0		
20/10/2022 00:00	2.733	2.733	2.733	2.733	0		
21/10/2022 00:00	2.778	2.778	2.778	2.778	0		
24/10/2022 00:00	2.738	2.738	2.738	2.738	0		
25/10/2022 00:00	2.725	2.725	2.725	2.725	0		
26/10/2022 00:00	2.69	2.69	2.69	2.69	0		
27/10/2022 00:00	2.671	2.671	2.671	2.671	0		
28/10/2022 00:00	2.567	2.567	2.567	2.567	0		
31/10/2022 00:00	2.63	2.63	2.63	2.63	0		
01/11/2022 00:00	2.686	2.686	2.686	2.686	0		
02/11/2022 00:00	2.673	2.673	2.673	2.673	0		
03/11/2022 00:00	2.735	2.735	2.735	2.735	0		
04/11/2022 00:00	2.794	2.794	2.794	2.794	0		
07/11/2022 00:00	2.82	2.82	2.82	2.82	0		
08/11/2022 00:00	2.846	2.846	2.846	2.846	0		
09/11/2022 00:00	2.874	2.874	2.874	2.874	0		
10/11/2022 00:00	2.862	2.862	2.862	2.862	0		
11/11/2022 00:00	2.811	2.811	2.811	2.811	0		
14/11/2022 00:00	2.867	2.867	2.867	2.867	0		
15/11/2022 00:00	2.852	2.852	2.852	2.852	0		
16/11/2022 00:00	2.843	2.843	2.843	2.843	0		
18/11/2022 00:00	2.837	2.837	2.837	2.837	0		
21/11/2022 00:00	2.835	2.835	2.835	2.835	0		
22/11/2022 00:00	2.847	2.847	2.847	2.847	0		
23/11/2022 00:00	2.854	2.854	2.854	2.854	0		
24/11/2022 00:00	2.879	2.879	2.879	2.879	0		
25/11/2022 00:00	2.86	2.86	2.86	2.86	0		
28/11/2022 00:00	2.892	2.892	2.892	2.892	0		
29/11/2022 00:00	2.892	2.892	2.892	2.892	0		
30/11/2022 00:00	2.83	2.83	2.83	2.83	0		
01/12/2022 00:00	2.842	2.842	2.842	2.842	0		
02/12/2022 00:00	2.811	2.811	2.811	2.811	0		
05/12/2022 00:00	2.841	2.841	2.841	2.841	0		
06/12/2022 00:00	2.87	2.87	2.87	2.87	0		
07/12/2022 00:00	2.864	2.864	2.864	2.864	0		
08/12/2022 00:00	2.858	2.858	2.858	2.858	0		
09/12/2022 00:00	2.861	2.861	2.861	2.861	0		
12/12/2022 00:00	2.88	2.88	2.88	2.88	0		
13/12/2022 00:00	2.873	2.873	2.873	2.873	0		
14/12/2022 00:00	2.871	2.871	2.871	2.871	0		
15/12/2022 00:00	2.867	2.867	2.867	2.867	0		
16/12/2022 00:00	2.993	2.993	2.993	2.993	0		
19/12/2022 00:00	3.057	3.057	3.057	3.057	0		
20/12/2022 00:00	3.118	3.118	3.118	3.118	0		
21/12/2022 00:00	3.176	3.176	3.176	3.176	0		
22/12/2022 00:00	3.192	3.192	3.192	3.192	0		
23/12/2022 00:00	3.238	3.238	3.238	3.238	0		
27/12/2022 00:00	3.265	3.265	3.265	3.265	0		
28/12/2022 00:00	3.325	3.325	3.325	3.325	0		
29/12/2022 00:00	3.288	3.288	3.288	3.288	0		
30/12/2022 00:00	3.291	3.291	3.291	3.291	0		
02/01/2023 00:00	3.316	3.316	3.316	3.316	0		
03/01/2023 00:00	3.321	3.321	3.321	3.321	0		
04/01/2023 00:00	3.312	3.312	3.312	3.312	0		
05/01/2023 00:00	3.303	3.303	3.303	3.303	0		
06/01/2023 00:00	3.328	3.328	3.328	3.328	0		
09/01/2023 00:00	3.328	3.328	3.328	3.328	0		
10/01/2023 00:00	3.338	3.338	3.338	3.338	0		
11/01/2023 00:00	3.37	3.37	3.37	3.37	0		
12/01/2023 00:00	3.325	3.325	3.325	3.325	0		
13/01/2023 00:00	3.315	3.315	3.315	3.315	0		
16/01/2023 00:00	3.332	3.332	3.332	3.332	0		
17/01/2023 00:00	3.339	3.339	3.339	3.339	0		
18/01/2023 00:00	3.311	3.311	3.311	3.311	0		
19/01/2023 00:00	3.3	3.3	3.3	3.3	0		
20/01/2023 00:00	3.327	3.327	3.327	3.327	0		
23/01/2023 00:00	3.345	3.345	3.345	3.345	0		
24/01/2023 00:00	3.353	3.353	3.353	3.353	0		
25/01/2023 00:00	3.363	3.363	3.363	3.363	0		
26/01/2023 00:00	3.352	3.352	3.352	3.352	0		
27/01/2023 00:00	3.356	3.356	3.356	3.356	0		
30/01/2023 00:00	3.368	3.368	3.368	3.368	0		
31/01/2023 00:00	3.413	3.413	3.413	3.413	0		
01/02/2023 00:00	3.414	3.414	3.414	3.414	0		
02/02/2023 00:00	3.446	3.446	3.446	3.446	0		
03/02/2023 00:00	3.374	3.374	3.374	3.374	0		
06/02/2023 00:00	3.401	3.401	3.401	3.401	0		
07/02/2023 00:00	3.435	3.435	3.435	3.435	0		
08/02/2023 00:00	3.451	3.451	3.451	3.451	0		
09/02/2023 00:00	3.486	3.486	3.486	3.486	0		
10/02/2023 00:00	3.465	3.465	3.465	3.465	0		
13/02/2023 00:00	3.51	3.51	3.51	3.51	0		
14/02/2023 00:00	3.518	3.518	3.518	3.518	0		
15/02/2023 00:00	3.542	3.542	3.542	3.542	0		
16/02/2023 00:00	3.567	3.567	3.567	3.567	0		
17/02/2023 00:00	3.572	3.572	3.572	3.572	0		
20/02/2023 00:00	3.579	3.579	3.579	3.579	0		
21/02/2023 00:00	3.578	3.578	3.578	3.578	0		
22/02/2023 00:00	3.625	3.625	3.625	3.625	0		
23/02/2023 00:00	3.642	3.642	3.642	3.642	0		
24/02/2023 00:00	3.662	3.662	3.662	3.662	0		
27/02/2023 00:00	3.68	3.68	3.68	3.68	0		
28/02/2023 00:00	3.725	3.725	3.725	3.725	0		
01/03/2023 00:00	3.745	3.745	3.745	3.745	0		
02/03/2023 00:00	3.821	3.821	3.821	3.821	0		
03/03/2023 00:00	3.826	3.826	3.826	3.826	0		
06/03/2023 00:00	3.859	3.859	3.859	3.859	0		
07/03/2023 00:00	3.908	3.908	3.908	3.908	0		
08/03/2023 00:00	3.944	3.944	3.944	3.944	0		
09/03/2023 00:00	3.978	3.978	3.978	3.978	0		
10/03/2023 00:00	3.953	3.953	3.953	3.953	0		
13/03/2023 00:00	3.858	3.858	3.858	3.858	0		
14/03/2023 00:00	3.509	3.509	3.509	3.509	0		
15/03/2023 00:00	3.662	3.662	3.662	3.662	0		
16/03/2023 00:00	3.359	3.359	3.359	3.359	0		
17/03/2023 00:00	3.38	3.38	3.38	3.38	0		
20/03/2023 00:00	3.395	3.395	3.395	3.395	0		
21/03/2023 00:00	3.322	3.322	3.322	3.322	0		
22/03/2023 00:00	3.468	3.468	3.468	3.468	0		
23/03/2023 00:00	3.578	3.578	3.578	3.578	0		
24/03/2023 00:00	3.533	3.533	3.533	3.533	0		
27/03/2023 00:00	3.469	3.469	3.469	3.469	0		
28/03/2023 00:00	3.542	3.542	3.542	3.542	0		
29/03/2023 00:00	3.573	3.573	3.573	3.573	0		
30/03/2023 00:00	3.568	3.568	3.568	3.568	0		
31/03/2023 00:00	3.622	3.622	3.622	3.622	0		
03/04/2023 00:00	3.651	3.651	3.651	3.651	0		
04/04/2023 00:00	3.638	3.638	3.638	3.638	0		
05/04/2023 00:00	3.628	3.628	3.628	3.628	0		
06/04/2023 00:00	3.578	3.578	3.578	3.578	0		
11/04/2023 00:00	3.582	3.582	3.582	3.582	0		
12/04/2023 00:00	3.654	3.654	3.654	3.654	0		
13/04/2023 00:00	3.718	3.718	3.718	3.718	0		
14/04/2023 00:00	3.723	3.723	3.723	3.723	0		
17/04/2023 00:00	3.764	3.764	3.764	3.764	0		
18/04/2023 00:00	3.793	3.793	3.793	3.793	0		
19/04/2023 00:00	3.825	3.825	3.825	3.825	0		
20/04/2023 00:00	3.855	3.855	3.855	3.855	0		
21/04/2023 00:00	3.854	3.854	3.854	3.854	0		
24/04/2023 00:00	3.865	3.865	3.865	3.865	0		
25/04/2023 00:00	3.9	3.9	3.9	3.9	0		
26/04/2023 00:00	3.858	3.858	3.858	3.858	0		
27/04/2023 00:00	3.852	3.852	3.852	3.852	0		
28/04/2023 00:00	3.88	3.88	3.88	3.88	0		
02/05/2023 00:00	3.822	3.822	3.822	3.822	0		
03/05/2023 00:00	3.843	3.843	3.843	3.843	0		
04/05/2023 00:00	3.843	3.843	3.843	3.843	0		
05/05/2023 00:00	3.77	3.77	3.77	3.77	0		
08/05/2023 00:00	3.79	3.79	3.79	3.79	0		
09/05/2023 00:00	3.804	3.804	3.804	3.804	0		
10/05/2023 00:00	3.808	3.808	3.808	3.808	0		
11/05/2023 00:00	3.795	3.795	3.795	3.795	0		
12/05/2023 00:00	3.799	3.799	3.799	3.799	0		
15/05/2023 00:00	3.805	3.805	3.805	3.805	0		
16/05/2023 00:00	3.807	3.807	3.807	3.807	0		
17/05/2023 00:00	3.834	3.834	3.834	3.834	0		
18/05/2023 00:00	3.858	3.858	3.858	3.858	0		
19/05/2023 00:00	3.878	3.878	3.878	3.878	0		
22/05/2023 00:00	3.893	3.893	3.893	3.893	0		
23/05/2023 00:00	3.904	3.904	3.904	3.904	0		
24/05/2023 00:00	3.932	3.932	3.932	3.932	0		
25/05/2023 00:00	3.943	3.943	3.943	3.943	0		
26/05/2023 00:00	3.955	3.955	3.955	3.955	0		
29/05/2023 00:00	3.982	3.982	3.982	3.982	0		
30/05/2023 00:00	3.965	3.965	3.965	3.965	0		
31/05/2023 00:00	3.939	3.939	3.939	3.939	0		
01/06/2023 00:00	3.875	3.875	3.875	3.875	0		
02/06/2023 00:00	3.875	3.875	3.875	3.875	0		
05/06/2023 00:00	3.884	3.884	3.884	3.884	0		
06/06/2023 00:00	3.914	3.914	3.914	3.914	0		
07/06/2023 00:00	3.923	3.923	3.923	3.923	0		
08/06/2023 00:00	3.936	3.936	3.936	3.936	0		
09/06/2023 00:00	3.928	3.928	3.928	3.928	0		
12/06/2023 00:00	3.938	3.938	3.938	3.938	0		
13/06/2023 00:00	3.942	3.942	3.942	3.942	0		
14/06/2023 00:00	3.944	3.944	3.944	3.944	0		
15/06/2023 00:00	3.965	3.965	3.965	3.965	0		
16/06/2023 00:00	4.02	4.02	4.02	4.02	0		
19/06/2023 00:00	4.046	4.046	4.046	4.046	0		
20/06/2023 00:00	4.082	4.082	4.082	4.082	0		
21/06/2023 00:00	4.088	4.088	4.088	4.088	0		
22/06/2023 00:00	4.111	4.111	4.111	4.111	0		
23/06/2023 00:00	4.147	4.147	4.147	4.147	0		
26/06/2023 00:00	4.092	4.092	4.092	4.092	0		
27/06/2023 00:00	4.094	4.094	4.094	4.094	0		
28/06/2023 00:00	4.119	4.119	4.119	4.119	0		
29/06/2023 00:00	4.103	4.103	4.103	4.103	0		
30/06/2023 00:00	4.134	4.134	4.134	4.134	0		
03/07/2023 00:00	4.145	4.145	4.145	4.145	0		
04/07/2023 00:00	4.164	4.164	4.164	4.164	0		
05/07/2023 00:00	4.165	4.165	4.165	4.165	0		
06/07/2023 00:00	4.155	4.155	4.155	4.155	0		
07/07/2023 00:00	4.193	4.193	4.193	4.193	0		
10/07/2023 00:00	4.19	4.19	4.19	4.19	0		
11/07/2023 00:00	4.184	4.184	4.184	4.184	0		
12/07/2023 00:00	4.191	4.191	4.191	4.191	0		
13/07/2023 00:00	4.174	4.174	4.174	4.174	0		
14/07/2023 00:00	4.134	4.134	4.134	4.134	0		
17/07/2023 00:00	4.15	4.15	4.15	4.15	0		
18/07/2023 00:00	4.16	4.16	4.16	4.16	0		
19/07/2023 00:00	4.121	4.121	4.121	4.121	0		
20/07/2023 00:00	4.141	4.141	4.141	4.141	0		
21/07/2023 00:00	4.162	4.162	4.162	4.162	0		
24/07/2023 00:00	4.158	4.158	4.158	4.158	0		
25/07/2023 00:00	4.114	4.114	4.114	4.114	0		
26/07/2023 00:00	4.114	4.114	4.114	4.114	0		
27/07/2023 00:00	4.14	4.14	4.14	4.14	0		
28/07/2023 00:00	4.111	4.111	4.111	4.111	0		
31/07/2023 00:00	4.064	4.064	4.064	4.064	0		
01/08/2023 00:00	4.076	4.076	4.076	4.076	0		
02/08/2023 00:00	4.081	4.081	4.081	4.081	0		
03/08/2023 00:00	4.052	4.052	4.052	4.052	0		
04/08/2023 00:00	4.045	4.045	4.045	4.045	0		
07/08/2023 00:00	4.055	4.055	4.055	4.055	0		
08/08/2023 00:00	4.065	4.065	4.065	4.065	0		
09/08/2023 00:00	4.053	4.053	4.053	4.053	0		
10/08/2023 00:00	4.052	4.052	4.052	4.052	0		
11/08/2023 00:00	4.056	4.056	4.056	4.056	0		
14/08/2023 00:00	4.076	4.076	4.076	4.076	0		
15/08/2023 00:00	4.091	4.091	4.091	4.091	0		
16/08/2023 00:00	4.116	4.116	4.116	4.116	0		
17/08/2023 00:00	4.095	4.095	4.095	4.095	0		
18/08/2023 00:00	4.091	4.091	4.091	4.091	0		
21/08/2023 00:00	4.082	4.082	4.082	4.082	0		
22/08/2023 00:00	4.106	4.106	4.106	4.106	0		
23/08/2023 00:00	4.082	4.082	4.082	4.082	0		
24/08/2023 00:00	4.048	4.048	4.048	4.048	0		
25/08/2023 00:00	4.045	4.045	4.045	4.045	0		
28/08/2023 00:00	4.07	4.07	4.07	4.07	0		
29/08/2023 00:00	4.074	4.074	4.074	4.074	0		
30/08/2023 00:00	4.065	4.065	4.065	4.065	0		
31/08/2023 00:00	4.102	4.102	4.102	4.102	0		
01/09/2023 00:00	4.055	4.055	4.055	4.055	0		
04/09/2023 00:00	4.049	4.049	4.049	4.049	0		
05/09/2023 00:00	4.068	4.068	4.068	4.068	0		
06/09/2023 00:00	4.051	4.051	4.051	4.051	0		
07/09/2023 00:00	4.078	4.078	4.078	4.078	0		
08/09/2023 00:00	4.086	4.086	4.086	4.086	0		
11/09/2023 00:00	4.081	4.081	4.081	4.081	0		
12/09/2023 00:00	4.103	4.103	4.103	4.103	0		
13/09/2023 00:00	4.112	4.112	4.112	4.112	0		
14/09/2023 00:00	4.159	4.159	4.159	4.159	0		
15/09/2023 00:00	4.169	4.169	4.169	4.169	0		
18/09/2023 00:00	4.191	4.191	4.191	4.191	0		
19/09/2023 00:00	4.216	4.216	4.216	4.216	0		
20/09/2023 00:00	4.222	4.222	4.222	4.222	0		
21/09/2023 00:00	4.224	4.224	4.224	4.224	0		
22/09/2023 00:00	4.213	4.213	4.213	4.213	0		
25/09/2023 00:00	4.208	4.208	4.208	4.208	0		
26/09/2023 00:00	4.199	4.199	4.199	4.199	0		
27/09/2023 00:00	4.2	4.2	4.2	4.2	0		
28/09/2023 00:00	4.221	4.221	4.221	4.221	0		
29/09/2023 00:00	4.228	4.228	4.228	4.228	0		
02/10/2023 00:00	4.198	4.198	4.198	4.198	0		
03/10/2023 00:00	4.208	4.208	4.208	4.208	0		
04/10/2023 00:00	4.212	4.212	4.212	4.212	0		
05/10/2023 00:00	4.212	4.212	4.212	4.212	0		
06/10/2023 00:00	4.194	4.194	4.194	4.194	0		
09/10/2023 00:00	4.187	4.187	4.187	4.187	0		
10/10/2023 00:00	4.155	4.155	4.155	4.155	0		
11/10/2023 00:00	4.145	4.145	4.145	4.145	0		
12/10/2023 00:00	4.162	4.162	4.162	4.162	0		
13/10/2023 00:00	4.171	4.171	4.171	4.171	0		
16/10/2023 00:00	4.172	4.172	4.172	4.172	0		
17/10/2023 00:00	4.16	4.16	4.16	4.16	0		
18/10/2023 00:00	4.196	4.196	4.196	4.196	0		
19/10/2023 00:00	4.184	4.184	4.184	4.184	0		
20/10/2023 00:00	4.185	4.185	4.185	4.185	0		
23/10/2023 00:00	4.145	4.145	4.145	4.145	0		
24/10/2023 00:00	4.154	4.154	4.154	4.154	0		
25/10/2023 00:00	4.118	4.118	4.118	4.118	0		
26/10/2023 00:00	4.128	4.128	4.128	4.128	0		
27/10/2023 00:00	4.104	4.104	4.104	4.104	0		
30/10/2023 00:00	4.078	4.078	4.078	4.078	0		
31/10/2023 00:00	4.052	4.052	4.052	4.052	0		
01/11/2023 00:00	4.044	4.044	4.044	4.044	0		
02/11/2023 00:00	4.012	4.012	4.012	4.012	0		
03/11/2023 00:00	4.004	4.004	4.004	4.004	0		
06/11/2023 00:00	4.022	4.022	4.022	4.022	0		
07/11/2023 00:00	4.028	4.028	4.028	4.028	0		
08/11/2023 00:00	4.027	4.027	4.027	4.027	0		
09/11/2023 00:00	4.028	4.028	4.028	4.028	0		
10/11/2023 00:00	4.04	4.04	4.04	4.04	0		
13/11/2023 00:00	4.04	4.04	4.04	4.04	0		
14/11/2023 00:00	4.064	4.064	4.064	4.064	0		
15/11/2023 00:00	4.028	4.028	4.028	4.028	0		
16/11/2023 00:00	4.033	4.033	4.033	4.033	0		
17/11/2023 00:00	3.991	3.991	3.991	3.991	0		
20/11/2023 00:00	4.015	4.015	4.015	4.015	0		
21/11/2023 00:00	4.023	4.023	4.023	4.023	0		
22/11/2023 00:00	4.016	4.016	4.016	4.016	0		
23/11/2023 00:00	4.034	4.034	4.034	4.034	0		
24/11/2023 00:00	4.056	4.056	4.056	4.056	0		
27/11/2023 00:00	4.057	4.057	4.057	4.057	0		
28/11/2023 00:00	4.015	4.015	4.015	4.015	0		
29/11/2023 00:00	3.983	3.983	3.983	3.983	0		
30/11/2023 00:00	3.926	3.926	3.926	3.926	0		
01/12/2023 00:00	3.902	3.902	3.902	3.902	0		
04/12/2023 00:00	3.794	3.794	3.794	3.794	0		
05/12/2023 00:00	3.785	3.785	3.785	3.785	0		
06/12/2023 00:00	3.728	3.728	3.728	3.728	0		
07/12/2023 00:00	3.727	3.727	3.727	3.727	0		
08/12/2023 00:00	3.725	3.725	3.725	3.725	0		
11/12/2023 00:00	3.751	3.751	3.751	3.751	0		
12/12/2023 00:00	3.754	3.754	3.754	3.754	0		
13/12/2023 00:00	3.758	3.758	3.758	3.758	0		
14/12/2023 00:00	3.719	3.719	3.719	3.719	0		
15/12/2023 00:00	3.644	3.644	3.644	3.644	0		
18/12/2023 00:00	3.613	3.613	3.613	3.613	0		
19/12/2023 00:00	3.635	3.635	3.635	3.635	0		
20/12/2023 00:00	3.602	3.602	3.602	3.602	0		
21/12/2023 00:00	3.582	3.582	3.582	3.582	0		
22/12/2023 00:00	3.581	3.581	3.581	3.581	0		
27/12/2023 00:00	3.554	3.554	3.554	3.554	0		
28/12/2023 00:00	3.536	3.536	3.536	3.536	0		
29/12/2023 00:00	3.513	3.513	3.513	3.513	0		
02/01/2024 00:00	3.532	3.532	3.532	3.532	0		
03/01/2024 00:00	3.545	3.545	3.545	3.545	0		
04/01/2024 00:00	3.544	3.544	3.544	3.544	0		
05/01/2024 00:00	3.584	3.584	3.584	3.584	0		
08/01/2024 00:00	3.616	3.616	3.616	3.616	0		
09/01/2024 00:00	3.601	3.601	3.601	3.601	0		
10/01/2024 00:00	3.635	3.635	3.635	3.635	0		
11/01/2024 00:00	3.654	3.654	3.654	3.654	0		
12/01/2024 00:00	3.636	3.636	3.636	3.636	0		
15/01/2024 00:00	3.57	3.57	3.57	3.57	0		
16/01/2024 00:00	3.596	3.596	3.596	3.596	0		
17/01/2024 00:00	3.596	3.596	3.596	3.596	0		
18/01/2024 00:00	3.66	3.66	3.66	3.66	0		
19/01/2024 00:00	3.655	3.655	3.655	3.655	0		
22/01/2024 00:00	3.672	3.672	3.672	3.672	0		
23/01/2024 00:00	3.665	3.665	3.665	3.665	0		
24/01/2024 00:00	3.676	3.676	3.676	3.676	0		
25/01/2024 00:00	3.662	3.662	3.662	3.662	0		
26/01/2024 00:00	3.597	3.597	3.597	3.597	0		
29/01/2024 00:00	3.582	3.582	3.582	3.582	0		
30/01/2024 00:00	3.553	3.553	3.553	3.553	0		
31/01/2024 00:00	3.572	3.572	3.572	3.572	0		
01/02/2024 00:00	3.505	3.505	3.505	3.505	0		
02/02/2024 00:00	3.537	3.537	3.537	3.537	0		
05/02/2024 00:00	3.633	3.633	3.633	3.633	0		
06/02/2024 00:00	3.667	3.667	3.667	3.667	0		
07/02/2024 00:00	3.656	3.656	3.656	3.656	0		
08/02/2024 00:00	3.64	3.64	3.64	3.64	0		
09/02/2024 00:00	3.658	3.658	3.658	3.658	0		
12/02/2024 00:00	3.678	3.678	3.678	3.678	0		
13/02/2024 00:00	3.655	3.655	3.655	3.655	0		
14/02/2024 00:00	3.692	3.692	3.692	3.692	0		
15/02/2024 00:00	3.662	3.662	3.662	3.662	0		
16/02/2024 00:00	3.648	3.648	3.648	3.648	0		
19/02/2024 00:00	3.67	3.67	3.67	3.67	0		
20/02/2024 00:00	3.686	3.686	3.686	3.686	0		
21/02/2024 00:00	3.695	3.695	3.695	3.695	0		
22/02/2024 00:00	3.697	3.697	3.697	3.697	0		
23/02/2024 00:00	3.738	3.738	3.738	3.738	0		
26/02/2024 00:00	3.732	3.732	3.732	3.732	0		
27/02/2024 00:00	3.735	3.735	3.735	3.735	0		
28/02/2024 00:00	3.748	3.748	3.748	3.748	0		
29/02/2024 00:00	3.749	3.749	3.749	3.749	0		
01/03/2024 00:00	3.744	3.744	3.744	3.744	0		
04/03/2024 00:00	3.732	3.732	3.732	3.732	0		
05/03/2024 00:00	3.751	3.751	3.751	3.751	0		
06/03/2024 00:00	3.748	3.748	3.748	3.748	0		
07/03/2024 00:00	3.746	3.746	3.746	3.746	0		
08/03/2024 00:00	3.745	3.745	3.745	3.745	0		
11/03/2024 00:00	3.703	3.703	3.703	3.703	0		
12/03/2024 00:00	3.712	3.712	3.712	3.712	0		
13/03/2024 00:00	3.702	3.702	3.702	3.702	0		
14/03/2024 00:00	3.701	3.701	3.701	3.701	0		
15/03/2024 00:00	3.709	3.709	3.709	3.709	0		
18/03/2024 00:00	3.75	3.75	3.75	3.75	0		
19/03/2024 00:00	3.756	3.756	3.756	3.756	0		
20/03/2024 00:00	3.755	3.755	3.755	3.755	0		
21/03/2024 00:00	3.735	3.735	3.735	3.735	0		
22/03/2024 00:00	3.682	3.682	3.682	3.682	0		
25/03/2024 00:00	3.658	3.658	3.658	3.658	0		
26/03/2024 00:00	3.675	3.675	3.675	3.675	0		
27/03/2024 00:00	3.684	3.684	3.684	3.684	0		
28/03/2024 00:00	3.669	3.669	3.669	3.669	0		
02/04/2024 00:00	3.664	3.664	3.664	3.664	0		
03/04/2024 00:00	3.648	3.648	3.648	3.648	0		
04/04/2024 00:00	3.663	3.663	3.663	3.663	0		
05/04/2024 00:00	3.656	3.656	3.656	3.656	0		
08/04/2024 00:00	3.673	3.673	3.673	3.673	0		
09/04/2024 00:00	3.695	3.695	3.695	3.695	0		
10/04/2024 00:00	3.689	3.689	3.689	3.689	0		
11/04/2024 00:00	3.729	3.729	3.729	3.729	0		
12/04/2024 00:00	3.748	3.748	3.748	3.748	0		
15/04/2024 00:00	3.693	3.693	3.693	3.693	0		
16/04/2024 00:00	3.702	3.702	3.702	3.702	0		
17/04/2024 00:00	3.72	3.72	3.72	3.72	0		
